CorrectClass MaxScore MaxScoreClass TrustedVote VoteScore TrustedScore FileName S1 S10 S11 S12 S13 S14 S15 S16 S17 S18 S19 S2 S20 S21 S3 S4 S5 S6 S7 S8 S9
S1 0.999998 S1 0.800000 0.999794 0.999794 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0384.JPG 0.999998 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999998 S1 0.800000 0.999794 0.999794 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0385.JPG 0.999998 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999997 S1 0.800000 0.999794 0.999794 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0386.JPG 0.999997 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000
S1 0.999999 S1 0.800000 0.999794 0.999794 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0387.JPG 0.999999 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999997 S1 0.800000 0.999794 0.999795 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0388.JPG 0.999997 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000
S1 0.999998 S1 0.800000 0.999794 0.999794 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0389.JPG 0.999998 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999998 S1 0.800000 0.999794 0.999794 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0390.JPG 0.999998 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999997 S1 0.800000 0.999794 0.999795 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0391.JPG 0.999997 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000
S1 0.999996 S1 0.800000 0.999794 0.999794 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0392.JPG 0.999996 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000002 0.000000 0.000000
S1 0.999993 S1 0.800000 0.999794 0.999794 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0393.JPG 0.999993 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000
S1 0.999995 S1 0.800000 0.999794 0.999794 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0394.JPG 0.999995 0.000000 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000
S1 0.999995 S1 0.800000 0.999794 0.999794 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0395.JPG 0.999995 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000
S1 0.999997 S1 0.800000 0.999794 0.999794 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0396.JPG 0.999997 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000
S1 0.999997 S1 0.800000 0.999794 0.999795 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0397.JPG 0.999997 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000
S1 0.999993 S1 0.800000 0.999794 0.999795 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0398.JPG 0.999993 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000002 0.000000 0.000002 0.000000 0.000000
S1 0.999999 S1 0.800000 0.999794 0.999794 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0399.JPG 0.999999 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999997 S1 0.800000 0.999794 0.999795 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0400.JPG 0.999997 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000
S1 0.999998 S1 0.800000 0.999794 0.999795 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0401.JPG 0.999998 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999998 S1 0.800000 0.999794 0.999794 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0402.JPG 0.999998 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
S1 0.999997 S1 0.800000 0.999794 0.999794 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0403.JPG 0.999997 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000000
